% Column 0: Length, m
% Column 1: |B|, Tesla
1.03303303e-001	7.15245225e-003	
1.04504505e-001	7.27969144e-003	
1.05705706e-001	7.40693062e-003	
1.06906907e-001	7.53416981e-003	
1.08108108e-001	7.66140899e-003	
1.09309309e-001	7.78864817e-003	
1.10510511e-001	7.91588736e-003	
1.11711712e-001	8.04312654e-003	
1.12912913e-001	8.17036573e-003	
1.14114114e-001	8.29760491e-003	
1.15315315e-001	8.42484409e-003	
1.16516517e-001	8.55208328e-003	
1.17717718e-001	8.67932246e-003	
1.18918919e-001	8.80656165e-003	
1.20120120e-001	8.93380083e-003	
1.21321321e-001	9.06104001e-003	
1.22522523e-001	9.18827920e-003	
1.23723724e-001	9.31551838e-003	
1.24924925e-001	9.44275757e-003	
1.26126126e-001	9.68586168e-003	
1.27327327e-001	9.94383996e-003	
1.28528529e-001	1.02018182e-002	
1.29729730e-001	1.04597965e-002	
1.30930931e-001	1.07177748e-002	
1.32132132e-001	1.09757531e-002	
1.33333333e-001	1.12337314e-002	
1.34534535e-001	1.14917097e-002	
1.35735736e-001	1.17496880e-002	
1.36936937e-001	1.20076662e-002	
1.38138138e-001	1.23087455e-002	
1.39339339e-001	1.26550739e-002	
1.40540541e-001	1.30014024e-002	
1.41741742e-001	1.33477309e-002	
1.42942943e-001	1.36940594e-002	
1.44144144e-001	1.40403879e-002	
1.45345345e-001	1.43867163e-002	
1.46546547e-001	1.47330448e-002	
1.47747748e-001	1.50793733e-002	
1.48948949e-001	1.54257018e-002	
1.50150150e-001	1.57792092e-002	
1.51351351e-001	1.62053514e-002	
1.52552553e-001	1.66314936e-002	
1.53753754e-001	1.70576358e-002	
1.54954955e-001	1.74837780e-002	
1.56156156e-001	1.79099202e-002	
1.57357357e-001	1.83360624e-002	
1.58558559e-001	1.87622046e-002	
1.59759760e-001	1.91883468e-002	
1.60960961e-001	1.96144890e-002	
1.62162162e-001	2.00406312e-002	
1.63363363e-001	2.04667734e-002	
1.64564565e-001	2.08929156e-002	
1.65765766e-001	2.13190578e-002	
1.66966967e-001	2.17452000e-002	
1.68168168e-001	2.21713422e-002	
1.69369369e-001	2.25974844e-002	
1.70570571e-001	2.30236266e-002	
1.71771772e-001	2.34497688e-002	
1.72972973e-001	2.38759110e-002	
1.74174174e-001	2.43020532e-002	
1.75375375e-001	2.48001497e-002	
1.76576577e-001	2.54699252e-002	
1.77777778e-001	2.61397007e-002	
1.78978979e-001	2.68094763e-002	
1.80180180e-001	2.74792518e-002	
1.81381381e-001	2.81490273e-002	
1.82582583e-001	2.88188029e-002	
1.83783784e-001	2.94885784e-002	
1.84984985e-001	3.01583539e-002	
1.86186186e-001	3.08281294e-002	
1.87387387e-001	3.14979050e-002	
1.88588589e-001	3.21676805e-002	
1.89789790e-001	3.28374560e-002	
1.90990991e-001	3.35072316e-002	
1.92192192e-001	3.41770071e-002	
1.93393393e-001	3.48467826e-002	
1.94594595e-001	3.55165582e-002	
1.95795796e-001	3.61863337e-002	
1.96996997e-001	3.68561092e-002	
1.98198198e-001	3.75258848e-002	
1.99399399e-001	3.81956603e-002	
2.00600601e-001	3.91285238e-002	
2.01801802e-001	4.03245404e-002	
2.03003003e-001	4.15205571e-002	
2.04204204e-001	4.27165738e-002	
2.05405405e-001	4.39125904e-002	
2.06606607e-001	4.51086071e-002	
2.07807808e-001	4.63046238e-002	
2.09009009e-001	4.75006404e-002	
2.10210210e-001	4.86966571e-002	
2.11411411e-001	4.98926738e-002	
2.12612613e-001	5.10886904e-002	
2.13813814e-001	5.22847071e-002	
2.15015015e-001	5.34807238e-002	
2.16216216e-001	5.46767404e-002	
2.17417417e-001	5.58727571e-002	
2.18618619e-001	5.70687738e-002	
2.19819820e-001	5.82647904e-002	
2.21021021e-001	5.94608071e-002	
2.22222222e-001	6.06568238e-002	
2.23423423e-001	6.18528404e-002	
2.24624625e-001	6.30488571e-002	
2.25825826e-001	6.42881642e-002	
2.27027027e-001	6.55454425e-002	
2.28228228e-001	6.68027208e-002	
2.29429429e-001	6.80599991e-002	
2.30630631e-001	6.93172774e-002	
2.31831832e-001	7.05745558e-002	
2.33033033e-001	7.18318341e-002	
2.34234234e-001	7.30891124e-002	
2.35435435e-001	7.43463907e-002	
2.36636637e-001	7.56036690e-002	
2.37837838e-001	7.68609473e-002	
2.39039039e-001	7.81182257e-002	
2.40240240e-001	7.93755040e-002	
2.41441441e-001	8.06327823e-002	
2.42642643e-001	8.18900606e-002	
2.43843844e-001	8.31473389e-002	
2.45045045e-001	8.44046173e-002	
2.46246246e-001	8.56618956e-002	
2.47447447e-001	8.69191739e-002	
2.48648649e-001	8.81764522e-002	
2.49849850e-001	8.94337305e-002	
2.51051051e-001	9.05985219e-002	
2.52252252e-001	9.17537853e-002	
2.53453453e-001	9.29090486e-002	
2.54654655e-001	9.40643120e-002	
2.55855856e-001	9.52195753e-002	
2.57057057e-001	9.63748386e-002	
2.58258258e-001	9.75301020e-002	
2.59459459e-001	9.86853653e-002	
2.60660661e-001	9.98406287e-002	
2.61861862e-001	1.00995892e-001	
2.63063063e-001	1.02151155e-001	
2.64264264e-001	1.03306419e-001	
2.65465465e-001	1.04461682e-001	
2.66666667e-001	1.05616945e-001	
2.67867868e-001	1.06772209e-001	
2.69069069e-001	1.07927472e-001	
2.70270270e-001	1.09082735e-001	
2.71471471e-001	1.10237999e-001	
2.72672673e-001	1.11393262e-001	
2.73873874e-001	1.12548526e-001	
2.75075075e-001	1.13478826e-001	
2.76276276e-001	1.12653599e-001	
2.77477477e-001	1.11828371e-001	
2.78678679e-001	1.11003143e-001	
2.79879880e-001	1.10177916e-001	
2.81081081e-001	1.09352688e-001	
2.82282282e-001	1.08527461e-001	
2.83483483e-001	1.07702233e-001	
2.84684685e-001	1.06877005e-001	
2.85885886e-001	1.06051778e-001	
2.87087087e-001	1.05226550e-001	
2.88288288e-001	1.04401323e-001	
2.89489489e-001	1.03576095e-001	
2.90690691e-001	1.02750867e-001	
2.91891892e-001	1.01925640e-001	
2.93093093e-001	1.01100412e-001	
2.94294294e-001	1.00275185e-001	
2.95495495e-001	9.94499570e-002	
2.96696697e-001	9.86247294e-002	
2.97897898e-001	9.77995018e-002	
2.99099099e-001	9.69742742e-002	
3.00300300e-001	9.49745341e-002	
3.01501502e-001	9.04628247e-002	
3.02702703e-001	8.59511153e-002	
3.03903904e-001	8.14394060e-002	
3.05105105e-001	7.69276966e-002	
3.06306306e-001	7.24159872e-002	
3.07507508e-001	6.79042779e-002	
3.08708709e-001	6.33925685e-002	
3.09909910e-001	5.88808591e-002	
3.11111111e-001	5.43691498e-002	
3.12312312e-001	4.98574404e-002	
3.13513514e-001	4.53457311e-002	
3.14714715e-001	4.08340217e-002	
3.15915916e-001	3.63223123e-002	
3.17117117e-001	3.18106030e-002	
3.18318318e-001	2.72988936e-002	
3.19519520e-001	2.27871843e-002	
3.20720721e-001	1.82754749e-002	
3.21921922e-001	1.37637656e-002	
3.23123123e-001	9.25205634e-003	
3.24324324e-001	4.74034722e-003	
3.25525526e-001	3.65303431e-004	
3.26726727e-001	3.88338814e-003	
3.27927928e-001	8.13207467e-003	
3.29129129e-001	1.23807614e-002	
3.30330330e-001	1.66294481e-002	
3.31531532e-001	2.08781348e-002	
3.32732733e-001	2.51268215e-002	
3.33933934e-001	2.93755083e-002	
3.35135135e-001	3.36241950e-002	
3.36336336e-001	3.78728817e-002	
3.37537538e-001	4.21215685e-002	
3.38738739e-001	4.63702552e-002	
3.39939940e-001	5.06189420e-002	
3.41141141e-001	5.48676287e-002	
3.42342342e-001	5.91163155e-002	
3.43543544e-001	6.33650022e-002	
3.44744745e-001	6.76136890e-002	
3.45945946e-001	7.18623757e-002	
3.47147147e-001	7.61110624e-002	
3.48348348e-001	8.03597492e-002	
3.49549550e-001	8.46084359e-002	
3.50750751e-001	8.72943826e-002	
3.51951952e-001	8.93953865e-002	
3.53153153e-001	9.14963904e-002	
3.54354354e-001	9.35973944e-002	
3.55555556e-001	9.56983983e-002	
3.56756757e-001	9.77994022e-002	
3.57957958e-001	9.99004062e-002	
3.59159159e-001	1.02001410e-001	
3.60360360e-001	1.04102414e-001	
3.61561562e-001	1.06203418e-001	
3.62762763e-001	1.07914082e-001	
3.63963964e-001	1.08833414e-001	
3.65165165e-001	1.09752747e-001	
3.66366366e-001	1.10672079e-001	
3.67567568e-001	1.11591411e-001	
3.68768769e-001	1.12427491e-001	
3.69969970e-001	1.12714195e-001	
3.71171171e-001	1.13000899e-001	
3.72372372e-001	1.13287604e-001	
3.73573574e-001	1.13574308e-001	
3.74774775e-001	1.13861013e-001	
3.75975976e-001	1.13405768e-001	
3.77177177e-001	1.12896696e-001	
3.78378378e-001	1.12387623e-001	
3.79579580e-001	1.11878551e-001	
3.80780781e-001	1.11369479e-001	
3.81981982e-001	1.10512066e-001	
3.83183183e-001	1.09528249e-001	
3.84384384e-001	1.08544433e-001	
3.85585586e-001	1.07560616e-001	
3.86786787e-001	1.06576800e-001	
3.87987988e-001	1.05336468e-001	
3.89189189e-001	1.03872988e-001	
3.90390390e-001	1.02409508e-001	
3.91591592e-001	1.01151464e-001	
3.92792793e-001	9.99076933e-002	
3.93993994e-001	9.85238597e-002	
3.95195195e-001	9.68564333e-002	
3.96396396e-001	9.50068518e-002	
3.97597598e-001	9.35494829e-002	
3.98798799e-001	9.22746091e-002	
4.00000000e-001	9.08850448e-002	
4.01201201e-001	9.08248662e-002	
4.02402402e-001	9.08396195e-002	
4.03603604e-001	9.08501756e-002	
4.04804805e-001	9.09522535e-002	
4.06006006e-001	9.09820912e-002	
4.07207207e-001	9.10292800e-002	
4.08408408e-001	9.11921047e-002	
4.09609610e-001	9.13814609e-002	
4.10810811e-001	9.15267611e-002	
4.12012012e-001	9.15292551e-002	
4.13213213e-001	9.15420425e-002	
4.14414414e-001	9.19171553e-002	
4.15615616e-001	9.22900138e-002	
4.16816817e-001	9.26685534e-002	
4.18018018e-001	9.30527048e-002	
4.19219219e-001	9.34423989e-002	
4.20420420e-001	9.32503136e-002	
4.21621622e-001	9.29918366e-002	
4.22822823e-001	9.27427288e-002	
4.24024024e-001	9.25030659e-002	
4.25225225e-001	9.22729215e-002	
4.26426426e-001	9.20432997e-002	
4.27627628e-001	9.21445928e-002	
4.28828829e-001	9.22899757e-002	
4.30030030e-001	9.24439891e-002	
4.31231231e-001	9.26065898e-002	
4.32432432e-001	9.27777329e-002	
4.33633634e-001	9.29573710e-002	
4.34834835e-001	9.31454550e-002	
4.36036036e-001	9.33419339e-002	
4.37237237e-001	9.34965897e-002	
4.38438438e-001	9.36411868e-002	
4.39639640e-001	9.38157952e-002	
4.40840841e-001	9.40202478e-002	
4.42042042e-001	9.42543504e-002	
4.43243243e-001	9.45178825e-002	
4.44444444e-001	9.48105989e-002	
4.45645646e-001	9.51322301e-002	
4.46846847e-001	9.54824840e-002	
4.48048048e-001	9.58610468e-002	
4.49249249e-001	9.62675844e-002	
4.50450450e-001	9.67017442e-002	
4.51651652e-001	9.71631558e-002	
4.52852853e-001	9.76881508e-002	
4.54054054e-001	9.68121185e-002	
4.55255255e-001	9.59241468e-002	
4.56456456e-001	9.50758293e-002	
4.57657658e-001	9.42682364e-002	
4.58858859e-001	9.35024235e-002	
4.60060060e-001	9.27794250e-002	
4.61261261e-001	9.21002492e-002	
4.62462462e-001	9.14658725e-002	
4.63663664e-001	9.08772330e-002	
4.64864865e-001	9.03352247e-002	
4.66066066e-001	8.98406917e-002	
4.67267267e-001	8.93944219e-002	
4.68468468e-001	8.86002318e-002	
4.69669670e-001	8.73113207e-002	
4.70870871e-001	8.60433263e-002	
4.72072072e-001	8.47971871e-002	
4.73273273e-001	8.35738806e-002	
4.74474474e-001	8.23744242e-002	
4.75675676e-001	8.11998746e-002	
4.76876877e-001	8.00513284e-002	
4.78078078e-001	7.89299205e-002	
4.79279279e-001	7.78368241e-002	
4.80480480e-001	7.70569660e-002	
4.81681682e-001	7.65301249e-002	
4.82882883e-001	7.60813981e-002	
4.84084084e-001	7.57121745e-002	
4.85285285e-001	7.54236217e-002	
4.86486486e-001	7.52166681e-002	
4.87687688e-001	7.50919883e-002	
4.88888889e-001	7.44473345e-002	
4.90090090e-001	7.15640048e-002	
4.91291291e-001	6.87839093e-002	
4.92492492e-001	6.61200712e-002	
4.93693694e-001	6.37060738e-002	
4.94894895e-001	6.25933797e-002	
4.96096096e-001	6.15196960e-002	
4.97297297e-001	6.04871002e-002	
4.98498498e-001	5.94977316e-002	
4.99699700e-001	5.85537814e-002	
5.00900901e-001	5.76574804e-002	
5.02102102e-001	5.68110839e-002	
5.03303303e-001	5.60168541e-002	
5.04504505e-001	5.48621172e-002	
5.05705706e-001	5.24492955e-002	
5.06906907e-001	5.01163919e-002	
5.08108108e-001	4.78750909e-002	
5.09309309e-001	4.60511303e-002	
5.10510511e-001	4.48351001e-002	
5.11711712e-001	4.36345735e-002	
5.12912913e-001	4.24508659e-002	
5.14114114e-001	4.12854240e-002	
5.15315315e-001	4.01398389e-002	
5.16516517e-001	3.90158595e-002	
5.17717718e-001	3.79154076e-002	
5.18918919e-001	3.68405915e-002	
5.20120120e-001	3.57937205e-002	
5.21321321e-001	3.49783445e-002	
5.22522523e-001	3.42669806e-002	
5.23723724e-001	3.33346892e-002	
5.24924925e-001	3.24167311e-002	
5.26126126e-001	3.15143590e-002	
5.27327327e-001	3.06289503e-002	
5.28528529e-001	2.97620192e-002	
5.29729730e-001	2.89152276e-002	
5.30930931e-001	2.80903969e-002	
5.32132132e-001	2.72895185e-002	
5.33333333e-001	2.65147630e-002	
5.34534535e-001	2.57684866e-002	
5.35735736e-001	2.50532345e-002	
5.36936937e-001	2.43717383e-002	
5.38138138e-001	2.37269069e-002	
5.39339339e-001	2.31218080e-002	
5.40540541e-001	2.25596389e-002	
5.41741742e-001	2.20436845e-002	
5.42942943e-001	2.15562510e-002	
5.44144144e-001	2.09917492e-002	
5.45345345e-001	2.04319100e-002	
5.46546547e-001	1.98771274e-002	
5.47747748e-001	1.93278369e-002	
5.48948949e-001	1.87845203e-002	
5.50150150e-001	1.82477111e-002	
5.51351351e-001	1.77180008e-002	
5.52552553e-001	1.71960455e-002	
5.53753754e-001	1.66825731e-002	
5.54954955e-001	1.61783913e-002	
5.56156156e-001	1.56275873e-002	
5.57357357e-001	1.49120578e-002	
5.58558559e-001	1.43086639e-002	
5.59759760e-001	1.39582334e-002	
5.60960961e-001	1.36388891e-002	
5.62162162e-001	1.33309752e-002	
5.63363363e-001	1.30268333e-002	
5.64564565e-001	1.27267337e-002	
5.65765766e-001	1.24309692e-002	
5.66966967e-001	1.21398568e-002	
5.68168168e-001	1.18537390e-002	
5.69369369e-001	1.15729864e-002	
5.70570571e-001	1.12979990e-002	
5.71771772e-001	1.10292080e-002	
5.72972973e-001	1.07670774e-002	
5.74174174e-001	1.04843012e-002	
5.75375375e-001	1.01437115e-002	
5.76576577e-001	9.80376867e-003	
5.77777778e-001	9.46454242e-003	
5.78978979e-001	9.12611264e-003	
5.80180180e-001	8.88498180e-003	
5.81381381e-001	8.71006244e-003	
5.82582583e-001	8.53575196e-003	
5.83783784e-001	8.36208843e-003	
5.84984985e-001	8.18911303e-003	
5.86186186e-001	8.01687028e-003	
5.87387387e-001	7.84540845e-003	
5.88588589e-001	7.67477987e-003	
5.89789790e-001	7.50504137e-003	
5.90990991e-001	7.33625475e-003	
5.92192192e-001	7.16848723e-003	
5.93393393e-001	7.00181207e-003	
5.94594595e-001	6.83630917e-003	
5.95795796e-001	6.67206576e-003	
5.96996997e-001	6.50917719e-003	
5.98198198e-001	6.34774776e-003	
5.99399399e-001	6.18789166e-003	
6.00600601e-001	6.14165636e-003	
6.01801802e-001	6.20989608e-003	
6.03003003e-001	6.28110463e-003	
6.04204204e-001	6.35518219e-003	
6.05405405e-001	6.43202964e-003	
6.06606607e-001	6.51154892e-003	
6.07807808e-001	6.59364336e-003	
6.09009009e-001	6.67821799e-003	
6.10210210e-001	6.76517980e-003	
6.11411411e-001	6.85443793e-003	
6.12612613e-001	6.94590384e-003	
6.13813814e-001	7.03949149e-003	
6.15015015e-001	7.13511739e-003	
6.16216216e-001	7.23270069e-003	
6.17417417e-001	7.33216323e-003	
6.18618619e-001	7.43342959e-003	
6.19819820e-001	7.53642704e-003	
6.21021021e-001	7.61318882e-003	
6.22222222e-001	7.67474295e-003	
6.23423423e-001	7.74196586e-003	
6.24624625e-001	7.81471125e-003	
6.25825826e-001	7.89282643e-003	
6.27027027e-001	7.97615363e-003	
6.28228228e-001	8.06453130e-003	
6.29429429e-001	8.15779530e-003	
6.30630631e-001	8.25578001e-003	
6.31831832e-001	8.35831943e-003	
6.33033033e-001	8.46524805e-003	
6.34234234e-001	8.57640168e-003	
6.35435435e-001	8.65092226e-003	
6.36636637e-001	8.71415360e-003	
6.37837838e-001	8.77368327e-003	
6.39039039e-001	8.78608633e-003	
6.40240240e-001	8.80180509e-003	
6.41441441e-001	8.82237370e-003	
6.42642643e-001	8.92312733e-003	
6.43843844e-001	9.03078560e-003	
6.45045045e-001	9.14510468e-003	
6.46246246e-001	9.26583804e-003	
6.47447447e-001	9.39273832e-003	
6.48648649e-001	9.52555906e-003	
6.49849850e-001	9.66405617e-003	
6.51051051e-001	9.80798917e-003	
6.52252252e-001	9.95712233e-003	
6.53453453e-001	1.01112256e-002	
6.54654655e-001	1.02700752e-002	
6.55855856e-001	1.04334543e-002	
6.57057057e-001	1.06011536e-002	
6.58258258e-001	1.07729713e-002	
6.59459459e-001	1.09487134e-002	
6.60660661e-001	1.11047252e-002	
6.61861862e-001	1.11403165e-002	
6.63063063e-001	1.11898404e-002	
6.64264264e-001	1.12531129e-002	
6.65465465e-001	1.13299038e-002	
6.66666667e-001	1.14199403e-002	
6.67867868e-001	1.15229119e-002	
6.69069069e-001	1.16384753e-002	
6.70270270e-001	1.16965925e-002	
6.71471471e-001	1.14992673e-002	
6.72672673e-001	1.13083460e-002	
6.73873874e-001	1.11241582e-002	
6.75075075e-001	1.09470439e-002	
6.76276276e-001	1.07773518e-002	
6.77477477e-001	1.06154378e-002	
6.78678679e-001	1.04616631e-002	
6.79879880e-001	1.03163917e-002	
6.81081081e-001	1.01941535e-002	
6.82282282e-001	1.01290938e-002	
6.83483483e-001	1.00661248e-002	
6.84684685e-001	1.00052860e-002	
6.85885886e-001	9.94661652e-003	
6.87087087e-001	9.89015489e-003	
6.88288288e-001	9.83593918e-003	
6.89489489e-001	9.78400671e-003	
6.90690691e-001	9.73439403e-003	
6.91891892e-001	9.68713677e-003	
6.93093093e-001	9.64226959e-003	
6.94294294e-001	9.55997526e-003	
6.95495495e-001	9.47244986e-003	
6.96696697e-001	9.38843588e-003	
6.97897898e-001	9.30802840e-003	
6.99099099e-001	9.23132165e-003	
7.00300300e-001	9.15840863e-003	
7.01501502e-001	9.08938063e-003	
7.02702703e-001	9.02432681e-003	
7.03903904e-001	8.96333370e-003	
7.05105105e-001	8.93151159e-003	
7.06306306e-001	8.92906865e-003	
7.07507508e-001	8.92977537e-003	
7.08708709e-001	8.93363100e-003	
7.09909910e-001	8.91577567e-003	
7.11111111e-001	8.82048525e-003	
7.12312312e-001	8.72905733e-003	
7.13513514e-001	8.64161449e-003	
7.14714715e-001	8.55827889e-003	
7.15915916e-001	8.47917163e-003	
7.17117117e-001	8.40441210e-003	
7.18318318e-001	8.33411732e-003	
7.19519520e-001	8.26840116e-003	
7.20720721e-001	8.20737359e-003	
7.21921922e-001	8.16822186e-003	
7.23123123e-001	8.14342108e-003	
7.24324324e-001	8.12671620e-003	
7.25525526e-001	7.99653503e-003	
7.26726727e-001	7.81463849e-003	
7.27927928e-001	7.72453982e-003	
7.29129129e-001	7.63783969e-003	
7.30330330e-001	7.55465510e-003	
7.31531532e-001	7.47510343e-003	
7.32732733e-001	7.39930184e-003	
7.33933934e-001	7.32736674e-003	
7.35135135e-001	7.25941305e-003	
7.36336336e-001	7.19555358e-003	
7.37537538e-001	7.13589824e-003	
7.38738739e-001	7.08055331e-003	
7.39939940e-001	7.02962058e-003	
7.41141141e-001	6.98319661e-003	
7.42342342e-001	6.90400917e-003	
7.43543544e-001	6.78906315e-003	
7.44744745e-001	6.67696727e-003	
7.45945946e-001	6.56786745e-003	
7.47147147e-001	6.46191545e-003	
7.48348348e-001	6.37562502e-003	
7.49549550e-001	6.31551113e-003	
7.50750751e-001	6.25827053e-003	
7.51951952e-001	6.20398274e-003	
7.53153153e-001	6.15272594e-003	
7.54354354e-001	6.10457647e-003	
7.55555556e-001	6.05960841e-003	
7.56756757e-001	5.98096356e-003	
7.57957958e-001	5.89785828e-003	
7.59159159e-001	5.81630331e-003	
7.60360360e-001	5.73636480e-003	
7.61561562e-001	5.65811124e-003	
7.62762763e-001	5.58161350e-003	
7.63963964e-001	5.50694477e-003	
7.65165165e-001	5.43418042e-003	
7.66366366e-001	5.36339798e-003	
7.67567568e-001	5.29467693e-003	
7.68768769e-001	5.22809856e-003	
7.69969970e-001	5.16374575e-003	
7.71171171e-001	5.10170271e-003	
7.72372372e-001	5.06466537e-003	
7.73573574e-001	5.02009935e-003	
7.74774775e-001	4.96803140e-003	
7.75975976e-001	4.90235475e-003	
7.77177177e-001	4.83815935e-003	
7.78378378e-001	4.77550495e-003	
7.79579580e-001	4.71445299e-003	
7.80780781e-001	4.65506650e-003	
7.81981982e-001	4.59741004e-003	
7.83183183e-001	4.54154950e-003	
7.84384384e-001	4.48755193e-003	
7.85585586e-001	4.43548539e-003	
7.86786787e-001	4.38541865e-003	
7.87987988e-001	4.33742096e-003	
7.89189189e-001	4.29156174e-003	
7.90390390e-001	4.24791026e-003	
7.91591592e-001	4.20653525e-003	
7.92792793e-001	4.16750450e-003	
7.93993994e-001	4.13088447e-003	
7.95195195e-001	4.09673980e-003	
7.96396396e-001	4.04729687e-003	
7.97597598e-001	3.98187910e-003	
7.98798799e-001	3.91754155e-003	
8.00000000e-001	3.85433831e-003	
8.01201201e-001	3.79232610e-003	
8.02402402e-001	3.73156429e-003	
8.03603604e-001	3.67435181e-003	
8.04804805e-001	3.65867848e-003	
8.06006006e-001	3.64481034e-003	
8.07207207e-001	3.63276804e-003	
8.08408408e-001	3.61731657e-003	
8.09609610e-001	3.57269362e-003	
8.10810811e-001	3.52850425e-003	
8.12012012e-001	3.48476496e-003	
8.13213213e-001	3.44149289e-003	
8.14414414e-001	3.39870591e-003	
8.15615616e-001	3.35642255e-003	
8.16816817e-001	3.31466210e-003	
8.18018018e-001	3.27344457e-003	
8.19219219e-001	3.23279072e-003	
8.20420420e-001	3.19272209e-003	
8.21621622e-001	3.17316624e-003	
8.22822823e-001	3.16108828e-003	
8.24024024e-001	3.14966710e-003	
8.25225225e-001	3.13890986e-003	
8.26426426e-001	3.12153978e-003	
8.27627628e-001	3.08122503e-003	
8.28828829e-001	3.04136104e-003	
8.30030030e-001	3.00196575e-003	
8.31231231e-001	2.96305787e-003	
8.32432432e-001	2.92465684e-003	
8.33633634e-001	2.88678290e-003	
8.34834835e-001	2.84945705e-003	
8.36036036e-001	2.81270113e-003	
8.37237237e-001	2.77653777e-003	
8.38438438e-001	2.74099041e-003	
8.39639640e-001	2.70903139e-003	
8.40840841e-001	2.68183393e-003	
8.42042042e-001	2.65472058e-003	
8.43243243e-001	2.62769394e-003	
8.44444444e-001	2.60075672e-003	
8.45645646e-001	2.57391173e-003	
8.46846847e-001	2.54716187e-003	
8.48048048e-001	2.52051017e-003	
8.49249249e-001	2.49395980e-003	
8.50450450e-001	2.46751401e-003	
8.51651652e-001	2.44117620e-003	
8.52852853e-001	2.41494991e-003	
8.54054054e-001	2.38813127e-003	
8.55255255e-001	2.36104759e-003	
8.56456456e-001	2.33431583e-003	
8.57657658e-001	2.31146148e-003	
8.58858859e-001	2.29306561e-003	
8.60060060e-001	2.27476608e-003	
8.61261261e-001	2.25656524e-003	
8.62462462e-001	2.23846548e-003	
8.63663664e-001	2.22046928e-003	
8.64864865e-001	2.20257918e-003	
8.66066066e-001	2.18479778e-003	
8.67267267e-001	2.16712777e-003	
8.68468468e-001	2.14957188e-003	
8.69669670e-001	2.13213294e-003	
8.70870871e-001	2.11481383e-003	
8.72072072e-001	2.09761754e-003	
8.73273273e-001	2.08054709e-003	
8.74474474e-001	2.06360563e-003	
8.75675676e-001	2.04679634e-003	
8.76876877e-001	2.03012251e-003	
8.78078078e-001	2.01358751e-003	
8.79279279e-001	1.99719479e-003	
8.80480480e-001	1.98094787e-003	
