1551490950.8472857,15.434764233245302
1551490950.863449,15.434764233245302
1551490950.8790772,15.461442155713113
1551490950.8947482,15.443651755543804
1551490950.910914,15.443651755543804
1551490950.9269528,15.443651755543804
1551490950.942948,15.452544395384141
1551490950.9587314,15.443651755543804
1551490950.9749956,15.434764233245302
1551490950.9908369,15.452544395384141
1551490951.006946,15.434764233245302
1551490951.0225854,15.434764233245302
1551490951.0386288,15.434764233245302
1551490951.0543418,15.461442155713113
1551490951.0704622,15.452544395384141
1551490951.0866187,15.443651755543804
1551490951.1024566,15.443651755543804
1551490951.118338,15.443651755543804
1551490951.1344123,15.443651755543804
1551490951.1500857,15.443651755543804
1551490951.166312,15.443651755543804
1551490951.182211,15.443651755543804
1551490951.1978447,15.443651755543804
1551490951.213584,15.443651755543804
1551490951.2297063,15.443651755543804
1551490951.2455792,15.452544395384141
1551490951.2617543,15.452544395384141
1551490951.277611,15.452544395384141
1551490951.2937322,15.452544395384141
1551490951.3095777,15.452544395384141
1551490951.3256173,15.443651755543804
1551490951.3413892,15.443651755543804
1551490951.3576171,15.443651755543804
1551490951.3733368,15.443651755543804
1551490951.389212,15.452544395384141
1551490951.405213,15.452544395384141
1551490951.4211063,15.452544395384141
1551490951.4370894,15.452544395384141
1551490951.452815,15.452544395384141
1551490951.4688528,15.452544395384141
1551490951.485087,15.452544395384141
1551490951.5009675,15.452544395384141
1551490951.5166311,15.461442155713113
1551490951.532618,15.461442155713113
1551490951.548604,15.461442155713113
1551490951.5643425,15.461442155713113
1551490951.5803401,15.470345039479225
1551490951.5963745,15.452544395384141
1551490951.612467,15.452544395384141
1551490951.6282475,15.452544395384141
1551490951.6442134,15.461442155713113
1551490951.6602154,15.50600786794246
1551490951.67616,15.488166189124795
1551490951.6920006,15.488166189124795
1551490951.708087,15.488166189124795
1551490951.724209,15.488166189124795
1551490951.740045,15.49708446090975
1551490951.7557287,15.488166189124795
1551490951.7715895,15.488166189124795
1551490951.7878447,15.49708446090975
1551490951.8037782,15.50600786794246
1551490951.8195884,15.50600786794246
1551490951.8355849,15.49708446090975
1551490951.8513312,15.49708446090975
1551490951.8672085,15.479253049632486
1551490951.8833659,15.488166189124795
1551490951.8995888,15.488166189124795
1551490951.9152107,15.488166189124795
1551490951.9313338,15.488166189124795
1551490951.9470758,15.514936413179925
1551490951.962955,15.514936413179925
1551490951.97876,15.50600786794246
1551490951.9948304,15.50600786794246
1551490952.0107358,15.49708446090975
1551490952.0267248,15.50600786794246
1551490952.0425882,15.514936413179925
1551490952.0587065,15.523870099580849
1551490952.0743358,15.50600786794246
1551490952.090622,15.50600786794246
1551490952.1065843,15.50600786794246
1551490952.1226046,15.514936413179925
1551490952.138331,15.50600786794246
1551490952.1545799,15.49708446090975
1551490952.1702218,15.49708446090975
1551490952.1859803,15.49708446090975
1551490952.2023554,15.49708446090975
1551490952.2178478,15.49708446090975
1551490952.233971,15.49708446090975
1551490952.249968,15.50600786794246
1551490952.2657409,15.49708446090975
1551490952.2822335,15.49708446090975
1551490952.297843,15.49708446090975
1551490952.313484,15.514936413179925
1551490952.3297403,15.514936413179925
1551490952.3454533,15.50600786794246
1551490952.3614588,15.50600786794246
1551490952.3777328,15.514936413179925
1551490952.3936229,15.523870099580849
1551490952.4093447,15.523870099580849
1551490952.4255838,15.532808930105446
1551490952.4412045,15.50600786794246
1551490952.4573379,15.49708446090975
1551490952.4732332,15.49708446090975
1551490952.4891152,15.49708446090975
1551490952.5049565,15.50600786794246
1551490952.5208333,15.479253049632486
1551490952.5368326,15.479253049632486
1551490952.5527153,15.488166189124795
1551490952.568626,15.488166189124795
1551490952.5845828,15.470345039479225
1551490952.6003287,15.470345039479225
1551490952.6166444,15.470345039479225
1551490952.6326864,15.479253049632486
1551490952.6481993,15.470345039479225
1551490952.66467,15.470345039479225
1551490952.680206,15.479253049632486
1551490952.6962245,15.479253049632486
1551490952.7119827,15.479253049632486
1551490952.7279835,15.479253049632486
1551490952.7439716,15.470345039479225
1551490952.7599344,15.461442155713113
1551490952.7759771,15.470345039479225
1551490952.7917066,15.470345039479225
1551490952.8077173,15.479253049632486
1551490952.8240879,15.470345039479225
1551490952.839794,15.470345039479225
1551490952.8553298,15.470345039479225
1551490952.8715668,15.470345039479225
1551490952.8871768,15.461442155713113
1551490952.9034557,15.470345039479225
1551490952.9192045,15.470345039479225
1551490952.9352093,15.443651755543804
